,meshcode,linkno,orflg,signcnt,signno,maxspeed,signkeido,signido,geometry
748,513244,7052,1,1,1,40,477169079,123733802,
749,513244,7073,1,1,1,40,477167042,123722942,
750,513244,7073,2,1,1,40,477166706,123722990,
751,513244,7145,1,1,1,30,477134685,123738045,
752,513244,7145,2,1,1,30,477134729,123738052,
753,513244,7146,2,1,1,30,477139410,123739806,
754,513244,7152,1,1,1,40,477147386,123743560,
755,513244,7152,2,1,1,40,477146573,123743571,
756,513244,7163,1,1,1,30,477111142,123719918,
757,513244,7163,2,1,1,30,477110905,123720737,
758,513244,7169,1,1,1,30,477123281,123739917,
759,513244,7169,2,1,1,30,477123101,123740236,
760,513244,7178,1,1,1,30,477117688,123742416,
761,513244,7178,2,1,1,30,477116909,123742915,
762,513244,7179,1,1,1,30,477125772,123738077,
763,513244,7179,2,1,1,30,477126059,123737928,
764,513244,7185,2,1,1,30,477112371,123717912,
765,513244,7383,1,1,1,30,477110177,123744888,
766,513244,7388,1,1,1,30,477129326,123738436,
767,513244,7411,1,1,1,30,477157514,123744814,
768,513244,7411,2,1,1,30,477157478,123744826,
769,513244,7589,2,1,1,30,477054197,123625753,
770,513244,7611,1,1,1,30,477116632,123719940,
771,513244,7622,1,1,1,40,477016341,123623613,
772,513244,7622,2,1,1,40,477016104,123623767,
773,513244,7628,1,1,1,40,477018454,123629016,
774,513244,7628,2,1,1,40,477017946,123628623,
775,513244,7645,2,1,1,30,477118391,123716691,
776,513244,7668,2,1,1,30,477125435,123692429,
777,513244,7671,2,1,1,30,477109237,123741172,
778,513244,7672,1,2,1,50,477119777,123724627,
779,513244,7672,1,2,2,50,477119711,123725010,
780,513244,7672,2,2,1,50,477119777,123724627,
781,513244,7672,2,2,2,50,477119711,123725010,
782,513244,7673,2,1,1,50,476996680,123727994,
783,513244,7676,2,1,1,30,477020552,123652400,
784,513244,7692,1,2,1,50,476998607,123715524,
785,513244,7692,1,2,2,50,476997879,123715655,
786,513244,7692,2,1,1,50,476998607,123715524,
787,513244,7720,1,1,1,40,477104865,123730699,
788,513244,7730,1,1,1,30,477120676,123736365,
789,513244,7736,1,1,1,50,477090948,123697571,
790,513244,7736,2,1,1,50,477090664,123697754,
791,513244,7739,1,1,1,50,477140039,123721622,
792,513244,7744,1,2,1,40,477104084,123730353,
793,513244,7744,1,2,2,40,477098920,123732126,
794,513244,7746,1,1,1,50,477140380,123721364,
795,513244,7748,1,1,1,40,477099591,123732812,
796,513244,7758,1,1,1,40,477107312,123728155,
797,513244,7762,1,1,1,40,477110572,123724598,
798,513244,7781,1,1,1,50,477125841,123681171,
799,513244,7781,2,1,1,50,477125841,123681171,
800,513244,7790,1,1,1,30,477192043,123803900,
801,513244,7794,2,1,1,20,477270902,123836368,
802,513244,7796,2,1,1,40,477109368,123732000,
803,513244,7803,1,1,1,30,477067235,123723456,
804,513244,7819,1,1,1,30,477090123,123808454,
805,513244,7819,2,1,1,30,477089826,123808708,
806,513244,7821,1,1,1,50,477163788,123732100,
807,513244,7824,1,1,1,40,477146687,123618272,
808,513244,7824,2,1,1,40,477146687,123618272,
809,513244,7834,2,1,1,30,477112689,123722159,
810,513244,7838,1,1,1,30,477055518,123775842,
811,513244,7844,2,1,1,40,476999465,123749385,
812,513244,7861,1,1,1,50,477420345,123847059,
813,513244,7861,2,1,1,50,477420502,123846406,
814,513244,7873,2,1,1,50,477428543,123838603,
815,513244,7905,1,1,1,40,477087378,123816932,
816,513244,7905,2,1,1,40,477089458,123821276,
817,513244,7915,1,1,1,50,477437928,123824905,
818,513244,7915,2,1,1,50,477438299,123824736,
819,513244,7923,1,1,1,30,477295262,123882202,
820,513244,7923,2,1,1,30,477297225,123885674,
821,513244,7927,1,1,1,30,477302730,123889429,
822,513244,7951,1,1,1,40,477020518,123634980,
823,513244,7956,1,2,1,20,476995618,123899079,
824,513244,7956,1,2,2,20,476993724,123897133,
825,513244,7956,2,1,1,20,476993704,123897118,
826,513244,7960,2,1,1,20,476995541,123900060,
827,513244,7962,1,1,1,30,477066919,123794887,
828,513244,7962,2,1,1,30,477066728,123794753,
829,513244,7965,1,1,1,40,477067044,123795422,
830,513244,7965,2,1,1,40,477066790,123795516,
831,513244,7988,1,1,1,30,477017016,123655619,
832,513244,7988,2,1,1,30,477017016,123655619,
833,513244,7996,1,1,1,30,477294738,123878915,
834,513244,7997,2,1,1,50,477435562,123815385,
835,513244,8017,1,1,1,30,477210997,123784971,
836,513244,8038,1,1,1,40,477021450,123646331,
837,513244,8038,2,2,1,40,477021164,123645113,
838,513244,8038,2,2,2,40,477020381,123641052,
839,513244,8039,1,1,1,30,477063172,123621854,
840,513244,8056,1,1,1,40,477035972,123628802,
841,513244,8056,2,1,1,40,477035376,123628595,
842,513244,8097,1,1,1,50,477182711,123755368,
843,513244,8097,2,1,1,50,477182234,123755104,
844,513244,8105,2,1,1,40,477243520,123807444,
845,513244,8114,1,1,1,50,477185113,123750598,
846,513244,8126,2,1,1,20,477205002,123801503,
847,513244,8151,1,1,1,30,477064007,123871634,
848,513244,8170,2,1,1,30,477063394,123873269,
849,513244,8198,1,1,1,30,477125706,123721169,
850,513244,8232,2,1,1,40,477028350,123884184,
851,513244,8236,2,1,1,40,477129383,123616718,
852,513244,8241,1,1,1,40,477129765,123616921,
853,513244,8242,1,1,1,40,477019202,123618949,
854,513244,8293,1,1,1,40,477026064,123842045,
855,513244,8293,2,1,1,40,477026498,123842249,
856,513244,8298,1,1,1,40,477249808,123806592,
857,513244,8298,2,1,1,40,477249886,123806281,
858,513244,8306,1,2,1,40,476994457,123710613,
859,513244,8306,1,2,2,40,476994292,123708944,
860,513244,8306,2,1,1,40,476994031,123708476,
861,513244,8314,2,1,1,40,477031790,123825283,
862,513244,8346,2,1,1,40,477160522,123750432,
863,513244,8360,1,1,1,40,477037630,123800965,
864,513244,8360,2,1,1,40,477038866,123802831,
865,513244,8368,2,1,1,50,477184998,123750075,
866,513244,8421,2,1,1,20,477219686,123806099,
867,513244,8431,1,2,1,40,477011198,123769804,
868,513244,8431,1,2,2,40,477007772,123775118,
869,513244,8431,2,1,1,40,477010203,123770495,
870,513244,8473,2,1,1,30,476995316,123876414,
871,513244,8502,1,1,1,40,477242047,123810409,
872,513244,8519,1,1,1,40,477239156,123812474,
873,513244,8519,2,1,1,40,477239119,123812090,
874,513244,8537,1,1,1,40,477058151,123742076,
875,513244,8537,2,1,1,40,477058328,123741857,
876,513244,8551,1,1,1,50,476994943,123708061,
877,513244,8551,2,1,1,50,476994943,123708061,
878,513244,8570,1,2,1,50,477122539,123712672,
879,513244,8570,1,2,2,50,477131917,123717544,
880,513244,8570,2,2,1,50,477131720,123717765,
881,513244,8570,2,2,2,50,477122550,123713100,
882,513244,8588,1,1,1,30,477122272,123716552,
883,513244,8637,1,1,1,30,477163906,123818146,
884,513244,8640,1,2,1,40,477070382,123723938,
885,513244,8640,1,2,2,40,477064439,123723540,
886,513244,8640,2,1,1,40,477065250,123723955,
887,513244,8645,1,1,1,50,477146984,123724008,
888,513244,8657,1,1,1,30,477146762,123743269,
889,513244,8666,1,1,1,40,477061461,123748461,
890,513244,8666,2,1,1,40,477057282,123748997,
891,513244,8669,1,1,1,40,477328585,123620749,
892,513244,8672,2,1,1,30,477112000,123740330,
893,513244,8681,1,1,1,40,477033269,123633880,
894,513244,8682,2,1,1,30,477054869,123856613,
895,513244,8686,1,1,1,30,477057042,123860625,
896,513244,8686,2,1,1,30,477056751,123860153,
897,513244,8689,1,1,1,40,477015871,123810673,
898,513244,8689,2,1,1,40,477015632,123810878,
899,513244,8691,1,1,1,30,477137469,123741175,
900,513244,8697,1,1,1,30,477019684,123738316,
901,513244,8697,2,1,1,30,477019960,123738318,
902,513244,8701,2,1,1,50,477039408,123621008,
903,513244,8711,1,2,1,30,477017825,123727626,
904,513244,8711,1,2,2,30,477017517,123724982,
905,513244,8711,2,1,1,30,477017310,123725567,
906,513244,8713,2,1,1,30,477004180,123807623,
907,513244,8725,1,1,1,30,477106063,123727500,
908,513244,8725,2,1,1,30,477107434,123726404,
909,513244,8732,1,1,1,30,477215573,123786662,
910,513244,8732,2,1,1,30,477216968,123790041,
911,513244,8740,1,1,1,50,476996395,123726327,
912,513244,8740,2,1,1,50,476996395,123726327,
913,513244,8745,1,1,1,30,477100429,123746471,
914,513244,8750,2,2,1,15,477039007,123759078,
915,513244,8750,2,2,2,15,477040578,123757428,
916,513244,8753,2,1,1,40,477054847,123856307,
917,513244,8766,1,1,1,40,477306020,123673693,
918,513244,8776,1,1,1,30,477203233,123781378,
919,513244,8776,2,1,1,30,477203545,123781345,
920,513244,8778,1,1,1,30,477053719,123752419,
921,513244,8790,1,1,1,40,477170584,123736387,
922,513244,8793,2,1,1,30,476999126,123871761,
923,513244,8812,1,2,1,40,477054827,123735918,
924,513244,8812,1,2,2,40,477056121,123731165,
925,513244,8812,2,1,1,40,477056345,123731327,
926,513244,8816,1,1,1,40,477059456,123726343,
927,513244,8816,2,1,1,40,477061154,123725098,
928,513244,8822,1,1,1,30,477108463,123718000,
929,513244,8841,1,1,1,70,477202158,123761350,
930,513244,8841,2,1,1,70,477202158,123761350,
931,513244,8853,1,2,1,40,477001443,123749152,
932,513244,8853,1,2,2,40,477009355,123750367,
933,513244,8853,2,1,1,40,477011044,123751110,
934,513244,8879,1,1,1,20,477178760,123838440,
935,513244,8879,2,1,1,20,477178566,123838538,
936,513244,8887,1,1,1,50,476994685,123707127,
937,513244,8887,2,1,1,50,476994685,123707127,
938,513244,8899,1,1,1,20,477214401,123802120,
939,513244,8906,1,1,1,20,477180288,123821829,
940,513244,8906,2,1,1,20,477180599,123821895,
941,513244,8912,2,1,1,30,477032543,123693102,
942,513244,8917,1,1,1,20,477182781,123818949,
943,513244,8994,2,1,1,30,477121988,123700359,
944,513244,8997,1,1,1,30,477122253,123699684,
945,513244,9005,1,1,1,40,477092872,123826343,
946,513244,9005,2,1,1,40,477092203,123826431,
947,513244,9007,1,1,1,40,477089256,123828770,
948,513244,9043,1,1,1,40,477331516,123656185,
949,513244,9043,2,1,1,40,477331210,123656323,
950,513244,9051,1,1,1,40,477323132,123637792,
951,513244,9051,2,1,1,40,477323480,123639062,
952,513244,9052,2,1,1,40,477325875,123644615,
953,513244,9081,1,1,1,30,477325957,123666740,
954,513244,9139,1,1,1,40,477068986,123683154,
955,513244,9141,1,1,1,40,477069585,123682335,
956,513244,9144,1,1,1,50,477070822,123684194,
957,513244,9148,1,1,1,50,477071968,123683747,
958,513244,9165,2,1,1,30,477057691,123626178,
959,513244,9177,2,1,1,20,477084438,123638574,
960,513244,9190,1,1,1,50,477091821,123659848,
961,513244,9202,1,1,1,30,477107670,123741716,
962,513244,9208,1,2,1,40,477107494,123708145,
963,513244,9208,1,2,2,40,477103561,123713784,
964,513244,9208,2,1,1,40,477106177,123710715,
965,513244,9217,1,1,1,40,477104735,123630309,
966,513244,9217,2,1,1,40,477104647,123629892,
967,513244,9263,1,1,1,40,476991696,123765532,
968,513244,9263,2,1,1,40,476992221,123765522,
969,513244,9292,1,1,1,40,477046859,123824811,
970,513244,9292,2,1,1,40,477046574,123824812,
971,513244,9298,1,1,1,40,477031457,123868913,
972,513244,9298,2,1,1,40,477030718,123868707,
973,513244,9317,1,1,1,30,477035659,123804224,
974,513244,9320,2,1,1,30,477036185,123804382,
975,513244,9362,1,1,1,70,477309867,123834098,
976,513244,9362,2,1,1,70,477309171,123834156,
977,513244,9401,2,1,1,50,477063041,123644701,
978,513244,9411,1,1,1,50,477434293,123639763,
979,513244,9411,2,1,1,50,477433548,123639793,
980,513244,9413,1,1,1,30,476998255,123655118,
981,513244,9435,1,2,1,40,477086657,123690771,
982,513244,9435,1,2,2,40,477081139,123689536,
983,513244,9438,2,1,1,50,477123364,123698357,
984,513244,9439,1,1,1,40,477104622,123704956,
985,513244,9449,2,1,1,40,477101134,123718024,
986,513244,9452,1,2,1,40,477121690,123711405,
987,513244,9452,1,2,2,40,477120447,123717923,
988,513244,9453,1,1,1,40,477132405,123716773,
989,513244,9457,1,1,1,40,477127612,123717136,
990,513244,9458,1,1,1,40,477153102,123712232,
991,513244,9470,2,1,1,40,477083598,123742288,
992,513244,9484,1,1,1,40,477065102,123747129,
993,513244,9484,2,1,1,40,477065831,123746738,
994,513244,9519,1,1,1,40,477272479,123807582,
995,513244,9553,1,1,1,50,477298242,123851451,
996,513244,9553,2,1,1,50,477298242,123851451,
997,513244,9581,2,1,1,40,477137436,123619675,
998,513244,9605,1,1,1,50,477084055,123660837,
999,513244,9605,2,1,1,50,477084704,123661009,
1000,513244,9627,1,1,1,50,477081369,123690272,
1001,513244,9630,1,1,1,50,477123310,123697299,
1002,513244,9632,1,1,1,30,477136865,123700520,
1003,513244,9632,2,1,1,30,477136674,123700237,
1004,513244,9642,1,1,1,40,477101262,123717144,
1005,513244,9650,1,1,1,40,477153102,123712232,
1006,513244,9650,2,1,1,40,477152847,123711678,
1007,513244,9662,1,1,1,40,477074113,123729451,
1008,513244,9662,2,2,1,40,477073784,123729606,
1009,513244,9662,2,2,2,40,477073540,123725268,
1010,513244,9671,1,1,1,40,477183400,123744321,
1011,513244,9719,1,1,1,30,477171730,123817074,
1012,513244,9727,2,1,1,70,477269418,123805310,
1013,513244,9740,2,1,1,20,477260208,123828808,
1014,513244,9747,2,1,1,50,477296197,123847638,
1015,513244,9753,1,1,1,40,477011836,123862914,
1016,513244,9753,2,1,1,40,477011927,123863518,
1017,513244,9771,1,1,1,40,476991292,123902090,
1018,513244,9771,2,1,1,40,476991415,123901277,
1019,513244,9783,1,1,1,40,477136070,123620632,
1020,513244,9815,2,1,1,20,477089554,123698039,
1021,513244,9818,1,1,1,50,477124679,123689176,
1022,513244,9818,2,1,1,50,477124136,123688878,
1023,513244,9819,1,1,1,40,477137925,123699486,
1024,513244,9819,2,1,1,40,477138488,123699779,
1025,513244,9827,1,1,1,40,477100874,123710234,
1026,513244,9827,2,1,1,40,477101477,123709967,
1027,513244,9846,1,1,1,30,477103036,123723746,
1028,513244,9846,2,1,1,30,477103021,123723738,
1029,513244,9860,1,1,1,50,477182249,123744422,
1030,513244,9903,1,1,1,40,477020285,123860246,
1031,513244,9911,1,1,1,70,477333533,123862787,
1032,513244,9911,2,1,1,70,477332763,123863086,
1033,513244,9912,1,1,1,40,477330767,123857234,
1034,513244,9937,1,1,1,40,477129223,123677395,
1035,513244,9937,2,1,1,40,477129294,123676563,
1036,513244,9941,1,1,1,50,477103025,123702499,
1037,513244,9952,1,1,1,30,477113150,123720711,
1038,513244,9963,1,1,1,30,477103563,123726528,
1039,513244,9978,1,1,1,30,477067802,123776191,
1040,513244,9979,2,1,1,40,477206346,123781012,
1041,513244,9983,1,2,1,70,477229901,123782947,
1042,513244,9983,1,2,2,70,477229361,123781837,
1043,513244,9983,2,1,1,70,477229901,123782947,
1044,513244,9994,1,1,1,40,477255993,123800926,
1045,513244,10009,1,1,1,50,477295958,123846942,
1046,513244,10013,1,1,1,40,477328783,123855810,
1047,513244,10027,1,1,1,50,477054599,123629355,
1048,513244,10027,2,1,1,50,477054599,123629355,
1049,513244,10034,1,1,1,40,477104549,123643606,
1050,513244,10034,2,1,1,40,477103937,123643314,
1051,513244,10057,1,1,1,30,477100514,123722487,
1052,513244,10057,2,1,1,30,477100804,123722474,
1053,513244,10086,1,1,1,30,477067217,123778998,
1054,513244,10108,1,1,1,20,477256541,123827200,
1055,513244,10118,1,1,1,40,477318050,123842144,
1056,513244,10118,2,1,1,40,477318396,123842521,
1057,513244,10147,1,1,1,40,477097402,123722831,
1058,513244,10147,2,1,1,40,477097650,123723133,
1059,513244,10173,1,1,1,40,477256411,123800270,
1060,513244,10183,1,1,1,30,477295723,123847209,
1061,513244,10183,2,1,1,30,477295918,123847601,
1062,513244,10188,2,1,1,40,477010325,123871186,
1063,513244,10212,1,1,1,30,477120683,123712528,
1064,513244,10215,1,1,1,30,477103563,123726528,
1065,513244,10221,2,1,1,40,477016471,123755378,
1066,513244,10252,2,1,1,40,477010325,123871186,
1067,513244,10261,1,1,1,70,477358457,123896223,
1068,513244,10282,2,1,1,40,477016471,123755378,
1069,513244,10292,1,1,1,40,477013122,123805283,
1070,513244,10293,1,1,1,40,477069635,123804677,
1071,513244,10293,2,1,1,40,477069399,123804966,
1072,513244,10296,1,1,1,40,477273451,123807889,
1073,513244,10306,1,1,1,40,477046247,123848636,
1074,513244,10306,2,1,1,40,477045921,123848302,
1075,513244,10321,1,1,1,40,477115736,123665342,
1076,513244,10329,1,2,1,40,477115059,123720567,
1077,513244,10329,1,2,2,40,477123596,123717187,
1078,513244,10331,1,1,1,50,477119915,123721599,
1079,513244,10331,2,1,1,50,477119915,123721599,
1080,513244,10369,1,1,1,40,477120024,123668323,
1081,513244,10370,1,1,1,50,477375474,123651720,
1082,513244,10370,2,1,1,50,477375748,123651677,
1083,513244,10375,1,1,1,30,477113548,123722118,
1084,513244,10390,2,1,1,40,477012865,123808456,
1085,513244,10408,1,1,1,40,477361612,123899707,
1086,513244,10412,1,1,1,40,477126420,123671967,
1087,513244,10412,2,1,1,40,477125441,123671562,
1088,513244,10455,1,1,1,30,477012212,123770288,
1089,513244,10455,2,1,1,30,477012084,123770128,
1090,513244,10473,1,1,1,50,477171508,123735694,
1091,513244,10481,1,1,1,40,477255828,123802927,
1092,513244,10481,2,1,1,40,477256103,123803415,
1093,513244,10496,1,1,1,30,477109214,123732359,
1094,513244,10496,2,1,1,30,477109953,123732278,
1095,513244,10499,2,1,1,40,477005818,123777882,
1096,513244,10502,1,1,1,50,477005237,123843727,
1097,513244,10523,1,1,1,40,477268229,123806291,
1098,513244,10529,2,1,1,20,477109631,123667940,
1099,513244,10546,2,1,1,40,477000316,123871749,
1100,513244,10574,1,1,1,40,477134690,123690335,
1101,513244,10574,2,1,1,40,477135050,123690081,
1102,513244,10613,2,1,1,40,477013692,123843350,
1103,513244,10614,2,1,1,40,477011635,123849264,
1104,513244,10615,2,1,1,40,477137529,123697065,
1105,513244,10632,1,1,1,15,477038593,123754611,
1106,513244,10649,1,1,1,40,477260553,123804165,
1107,513244,10649,2,1,1,40,477260383,123804335,
1108,513244,10650,1,1,1,40,477002583,123831041,
1109,513244,10650,2,1,1,40,476998463,123829432,
1110,513244,10665,1,1,1,50,477009878,123848090,
1111,513244,10752,2,1,1,30,476990962,123731980,
1112,513244,10758,1,1,1,30,476992257,123746879,
1113,513244,10758,2,1,1,30,476992136,123746548,
