,meshcode,zuflg,tnodeno,snodeno,slinkno,susno,stype,ichikeido,ichiido,signx,signy,geometry
0,513244,0,116,5330,3900,1,0,477134579,123732856,477134543,123732858,
1,513244,0,122,1340,5397,1,0,477038780,123728555,477038672,123728632,
2,513244,0,129,4043,1198,1,0,477229887,123803517,477229885,123803492,
3,513244,0,130,7174,8586,1,0,477226166,123799550,477226171,123799523,
4,513244,0,134,7152,8500,1,0,477258766,123824784,477258786,123824775,
5,513244,0,150,3518,6247,1,0,477059155,123637302,477059212,123637333,
6,513244,0,155,1373,5396,1,0,477037185,123729755,477036898,123729737,
7,513244,0,159,4068,1200,1,0,477220888,123790651,477221077,123790556,
8,513244,0,162,4971,6999,1,0,477208617,123775086,477208922,123775132,
9,513244,0,171,1633,997,1,0,477266743,123828149,477266851,123828128,
10,513244,0,178,904,4528,1,0,477067700,123722624,477067807,123722670,
11,513244,0,181,3620,6328,1,0,477124150,123678231,477124096,123678240,
12,513244,0,183,3619,6325,1,0,477119242,123672064,477119252,123672065,
13,513244,0,183,3619,6325,2,0,477119242,123672064,477119075,123671775,
14,513244,0,194,7149,8536,1,0,477033947,123901938,477033953,123901960,
15,513244,0,195,3709,6381,1,0,477035788,123903672,477035820,123903659,
16,513244,0,197,7246,8877,1,0,477036034,123884107,477036001,123884577,
17,513244,0,208,5949,7358,1,0,477350561,123625343,477350151,123625248,
18,513244,0,208,5958,7363,1,0,477350766,123625010,477350861,123625009,
19,513244,0,209,5953,7360,1,0,477341890,123622076,477341887,123622076,
20,513244,0,220,3715,6383,1,0,477036075,123882974,477036056,123882977,
21,513244,0,227,5975,9409,1,0,477372773,123645142,477372722,123645179,
22,513244,0,227,7858,9602,1,0,477373427,123644575,477373427,123644554,
23,513244,0,231,1259,5896,1,0,477138836,123650568,477138814,123650517,
24,513244,0,241,247,1610,1,0,477090035,123685796,477089831,123685604,
25,513244,0,241,247,1610,2,0,477090035,123685796,477090576,123685843,
26,513244,0,243,246,1609,1,0,477060013,123654932,477060115,123654812,
27,513244,0,244,245,1608,1,0,477050932,123650500,477051066,123650152,
28,513244,0,249,248,1611,1,0,477065412,123673630,477065331,123673815,
29,513244,0,249,255,1634,1,0,477065453,123672963,477065513,123672793,
30,513244,0,254,255,1612,1,0,477058131,123665398,477058285,123665492,
31,513244,0,255,254,1612,1,0,477067212,123670398,477067057,123670222,
32,513244,0,258,946,1693,1,0,477040621,123717257,477040543,123717157,
33,513244,0,258,953,4786,1,0,477041153,123717591,477041325,123717817,
34,513244,0,264,265,874,1,0,477139938,123736356,477139914,123736294,
35,513244,0,275,1063,4588,1,0,477037019,123792016,477037246,123792027,
36,513244,0,275,7717,9707,1,0,477036569,123792449,477036574,123792213,
37,513244,0,277,3321,3129,1,0,477025443,123795949,477025587,123795988,
38,513244,0,279,4524,2402,1,0,477071542,123816482,477071472,123816529,
39,513244,0,281,7388,8959,1,0,477026016,123800348,477025853,123800186,
40,513244,0,286,287,1617,1,0,477016893,123814847,477016915,123814808,
41,513244,0,287,1111,4606,1,0,477017711,123813814,477017975,123813835,
42,513244,0,290,1498,5461,1,0,477018365,123837678,477018472,123837588,
43,513244,0,292,4424,539,1,0,477026014,123844244,477025995,123844264,
44,513244,0,302,255,1635,1,0,477069747,123667598,477069666,123667728,
45,513244,0,309,949,979,1,0,477045407,123714924,477044825,123714157,
46,513244,0,309,947,5342,1,0,477045898,123715091,477045969,123715257,
47,513244,0,313,2113,1042,1,0,476995052,123733089,476995551,123733272,
48,513244,0,323,5876,1487,1,0,477335058,123674937,477335056,123674956,
49,513244,0,324,6275,7465,1,0,477333462,123662771,477333460,123662773,
50,513244,0,324,6281,7472,1,0,477333912,123662606,477333873,123662606,
51,513244,0,326,2334,2791,1,0,477023356,123787249,477023240,123787215,
52,513244,0,328,3278,3109,1,0,477037060,123798183,477037081,123798096,
53,513244,0,328,1128,4613,1,0,477036733,123798883,477036511,123798904,
54,513244,0,331,1246,4884,1,0,477023846,123814847,477024198,123814905,
55,513244,0,340,5701,7283,1,0,477284253,123617542,477284223,123617568,
56,513244,0,350,1155,4629,1,0,477065774,123817282,477065702,123817184,
57,513244,0,356,3299,6117,1,0,477062013,123784417,477061978,123784402,
58,513244,0,364,1545,986,1,0,477439406,123739800,477439386,123739791,
59,513244,0,366,6324,7505,1,0,477362587,123698902,477362593,123698950,
60,513244,0,367,5847,7326,1,0,477319636,123634441,477319583,123634479,
61,513244,0,373,1347,1695,1,0,477027409,123707025,477027833,123707237,
62,513244,0,373,1358,4787,1,0,477026837,123706958,477026679,123706873,
63,513244,0,374,6236,7451,1,0,477328595,123623243,477328577,123623083,
64,513244,0,374,7842,9786,1,0,477329004,123623343,477328597,123623083,
65,513244,0,375,1062,4587,1,0,477038246,123795083,477038240,123795140,
66,513244,0,376,1436,4871,1,0,477036651,123789983,477036496,123789722,
67,513244,0,378,1437,4856,1,0,477036774,123787117,477036466,123787032,
68,513244,0,380,1064,8805,1,0,477037919,123775651,477038318,123775595,
69,513244,0,381,3350,6166,1,0,477037265,123772118,477037468,123772229,
70,513244,0,390,1498,5460,1,0,477020655,123838611,477021106,123838659,
71,513244,0,391,1494,4935,1,0,477025033,123840411,477025050,123840380,
72,513244,0,392,1507,5372,1,0,477024091,123851410,477023829,123850897,
73,513244,0,392,1507,5372,2,0,477024091,123851410,477024099,123851634,
74,513244,0,394,1397,4822,1,0,477291653,123850182,477291624,123850168,
75,513244,0,395,1396,4997,1,0,477290303,123851148,477290600,123851355,
76,513244,0,396,2029,5260,1,0,477289076,123852048,477289066,123851808,
77,513244,0,408,76,3037,1,0,476993539,123738588,476993396,123738484,
78,513244,0,409,8065,10215,1,0,477103124,123726724,477103086,123726719,
79,513244,0,411,6491,1495,1,0,477326836,123646840,477327243,123646707,
80,513244,0,414,1089,4599,1,0,477023111,123785450,477023082,123785399,
81,513244,0,415,1089,1773,1,0,477021476,123781784,477021367,123781759,
82,513244,0,416,1457,5338,1,0,477020412,123780784,477020360,123780809,
83,513244,0,419,1450,4873,1,0,477022785,123771551,477022710,123771501,
84,513244,0,420,1897,5162,1,0,477026507,123768818,477026710,123769005,
85,513244,0,425,3225,6069,1,0,477053299,123815047,477053604,123814829,
86,513244,0,425,3234,6076,1,0,477053135,123815314,477053259,123815298,
87,513244,0,433,3229,6072,1,0,477024951,123819013,477024882,123818956,
88,513244,0,440,5702,7284,1,0,477281881,123615909,477281970,123615995,
89,513244,0,441,1534,4974,1,0,476999136,123910937,476999172,123910939,
90,513244,0,441,1233,5345,1,0,476998400,123910771,476998361,123910811,
91,513244,0,442,1533,4976,1,0,477001918,123906604,477001922,123906611,
92,513244,0,442,1536,5346,1,0,477001100,123906471,477001073,123906453,
93,513244,0,448,4239,3451,1,0,477018650,123879707,477018404,123879786,
94,513244,0,448,1202,4647,1,0,477018732,123879407,477018936,123879529,
95,513244,0,451,1956,5219,1,0,477068270,123816015,477068242,123816029,
96,513244,0,453,1483,4921,1,0,477063730,123812482,477063842,123812710,
97,513244,0,454,3287,6104,1,0,477056203,123811682,477056052,123812022,
98,513244,0,456,3290,1124,1,0,477054240,123806015,477054358,123806049,
99,513244,0,457,1313,454,1,0,477119895,123733290,477119775,123732907,
100,513244,0,457,5418,583,1,0,477119854,123732923,477119930,123732806,
101,513244,0,458,1121,4611,1,0,477059353,123786350,477059513,123786365,
102,513244,0,458,1120,4895,1,0,477059026,123786584,477059033,123786582,
103,513244,0,468,3521,6249,1,0,477371627,123703502,477371552,123703568,
104,513244,0,469,6381,1568,1,0,477364632,123699402,477364701,123699407,
105,513244,0,471,6325,7506,1,0,477357024,123696135,477356974,123696155,
106,513244,0,472,7631,9947,1,0,477348434,123684436,477348460,123684437,
107,513244,0,475,5759,7310,1,0,477312805,123629275,477312699,123629467,
108,513244,0,486,3222,3075,1,0,477058330,123817581,477058234,123817619,
109,513244,0,486,3224,6067,1,0,477058330,123817281,477058357,123817189,
110,513244,0,488,5473,1401,1,0,477293290,123849148,477292579,123848779,
111,513244,0,491,4882,3673,1,0,477051507,123622369,477051506,123622347,
112,513244,0,497,498,902,1,0,477136994,123689129,477137366,123688906,
113,513244,0,497,498,902,2,0,477136994,123689129,477136978,123688848,
114,513244,0,498,3588,6304,1,0,477134417,123689596,477134421,123689604,
115,513244,0,499,605,1225,1,0,477174953,123739590,477174996,123739620,
116,513244,0,504,5189,903,1,0,477184483,123741423,477184161,123741095,
117,513244,0,507,841,4702,1,0,477295297,123618175,477295285,123618265,
118,513244,0,509,8030,9795,1,0,477295993,123633841,477295991,123633833,
119,513244,0,513,7462,9059,1,0,477310964,123650706,477310933,123650706,
120,513244,0,524,5043,1338,1,0,477179371,123747355,477179479,123747371,
121,513244,0,524,5080,1349,1,0,477179207,123747722,477179234,123747725,
122,513244,0,526,525,906,1,0,477149673,123747188,477149558,123747140,
123,513244,0,530,972,4551,1,0,477020208,123734722,477020212,123734695,
124,513244,0,534,3810,6412,1,0,477026590,123738788,477026631,123738777,
125,513244,0,545,1014,4569,1,0,477217902,123805516,477217892,123805554,
126,513244,0,545,4034,6545,1,0,477217984,123805249,477217958,123805245,
127,513244,0,549,4374,1240,1,0,477020289,123763486,477020294,123763494,
128,513244,0,550,2342,1776,1,0,477022294,123765452,477022211,123765506,
129,513244,0,552,1462,5159,1,0,477024830,123759619,477024588,123759589,
130,513244,0,563,4770,1295,1,0,477040413,123831645,477040425,123831621,
131,513244,0,588,783,4486,1,0,477124682,123664365,477124958,123664453,
132,513244,0,589,3589,6305,1,0,477136217,123681597,477136181,123681570,
133,513244,0,591,793,4490,1,0,477138385,123692362,477138345,123692465,
134,513244,0,593,5233,1372,1,0,477144602,123705394,477144573,123705433,
135,513244,0,595,5276,8357,1,0,477157814,123716059,477157436,123715977,
136,513244,0,599,800,990,1,0,477149387,123733390,477149457,123732850,
137,513244,0,600,806,4689,1,0,477155073,123734123,477155084,123734156,
138,513244,0,600,5315,7132,1,0,477154786,123733890,477154711,123733749,
139,513244,0,601,600,927,1,0,477157855,123734390,477157647,123734363,
140,513244,0,601,602,928,1,0,477158141,123734223,477158228,123734203,
141,513244,0,605,499,1225,1,0,477177121,123743122,477177069,123743126,
142,513244,0,607,806,4494,1,0,477157445,123737423,477157364,123737350,
143,513244,0,607,6926,4690,1,0,477157773,123737323,477157737,123737302,
144,513244,0,609,6146,7419,1,0,477184524,123724092,477184935,123724120,
145,513244,0,616,3450,6227,1,0,477291494,123629074,477291459,123629120,
146,513244,0,617,842,4502,1,0,477286012,123623174,477285964,123623192,
147,513244,0,621,5870,1485,1,0,477331540,123692368,477331308,123692272,
148,513244,0,622,6267,7463,1,0,477316200,123655672,477316082,123655715,
149,513244,0,624,7480,9085,1,0,477326427,123666805,477326411,123666794,
150,513244,0,625,852,4509,1,0,477327041,123667505,477327135,123667282,
151,513244,0,630,3069,5976,1,0,477074163,123730956,477074218,123730941,
152,513244,0,632,1315,585,1,0,477121653,123744855,477121479,123744721,
153,513244,0,634,5436,3936,1,0,477108073,123748021,477108028,123748009,
154,513244,0,634,1317,9201,1,0,477107705,123747821,477107718,123747658,
155,513244,0,646,6083,7405,1,0,477149019,123747121,477148993,123747144,
156,513244,0,647,6099,7414,1,0,477165381,123755053,477165351,123755041,
157,513244,0,656,1333,4769,1,0,477078702,123752921,477078711,123752969,
158,513244,0,656,939,5661,1,0,477078989,123752921,477078994,123753310,
159,513244,0,657,1033,5665,1,0,477079848,123752088,477079814,123752038,
160,513244,0,665,664,944,1,0,477018409,123729655,477018406,123729477,
161,513244,0,666,3856,6448,1,0,477046878,123748820,477046884,123748465,
162,513244,0,666,8414,10668,1,0,477047246,123749353,477046954,123749310,
163,513244,0,667,4218,3432,1,0,477044546,123755420,477044239,123755471,
164,513244,0,671,3531,6258,1,0,477220070,123795250,477220092,123795232,
165,513244,0,671,3531,6258,2,0,477220070,123795250,477219982,123795595,
166,513244,0,674,2475,5547,1,0,477291489,123871080,477291246,123870816,
167,513244,0,679,1252,4669,1,0,477282450,123854547,477282465,123854521,
168,513244,0,685,686,949,1,0,477192664,123805848,477192648,123805850,
169,513244,0,685,2721,5626,1,0,477192664,123806015,477192454,123806132,
170,513244,0,687,1017,4571,1,0,477203259,123802416,477203251,123802425,
171,513244,0,698,1431,4846,1,0,477061767,123778118,477061967,123778138,
172,513244,0,698,1432,4847,1,0,477062626,123778051,477062565,123778022,
173,513244,0,701,706,4479,1,0,477060090,123773285,477059989,123773425,
174,513244,0,708,4397,6716,1,0,477024421,123766785,477024577,123766770,
175,513244,0,709,2345,5482,1,0,477024707,123767451,477024794,123767302,
176,513244,0,710,421,1787,1,0,477024912,123767385,477024807,123767529,
177,513244,0,722,721,7962,1,0,477070847,123803016,477070856,123802870,
178,513244,0,723,7964,10233,1,0,477073956,123799149,477073866,123799256,
179,513244,0,726,1947,5202,1,0,477079642,123800816,477079551,123800891,
180,513244,0,729,695,1294,1,0,477083814,123801049,477083765,123801120,
181,513244,0,738,4441,6777,1,0,477030023,123833612,477030235,123833763,
182,513244,0,739,3230,8760,1,0,477029982,123832612,477029875,123832596,
183,513244,0,740,3522,1151,1,0,477032109,123826713,477032071,123826667,
184,513244,0,746,7384,8948,1,0,477035260,123807548,477035244,123807550,
185,513244,0,749,1172,3081,1,0,477008793,123831679,477008368,123831605,
186,513244,0,754,1561,2700,1,0,476994760,123892738,476994981,123892713,
187,513244,0,756,1563,2699,1,0,476996805,123894972,476997196,123894934,
188,513244,0,756,6829,7952,1,0,476997092,123895705,476996832,123895713,
189,513244,0,757,1229,4661,1,0,476997828,123896105,476998019,123896075,
190,513244,0,762,5591,7235,1,0,477139653,123693596,477139603,123693531,
191,513244,0,763,793,5943,1,0,477138630,123694429,477138738,123694220,
192,513244,0,771,5228,7081,1,0,477131839,123709459,477131799,123709148,
193,513244,0,771,1865,7187,1,0,477132289,123709493,477132526,123709795,
194,513244,0,772,5229,2046,1,0,477135521,123703260,477135574,123703306,
195,513244,0,772,5228,3847,1,0,477135030,123703194,477135100,123703062,
196,513244,0,792,3589,6306,1,1,477131677,123682763,477131741,123682911,
197,513244,0,792,3601,6317,1,0,477131513,123683030,477131483,123682999,
198,513244,0,797,5476,7199,1,1,477145010,123718458,477144887,123718548,
199,513244,0,798,5293,1380,1,0,477140511,123723158,477140536,123723163,
200,513244,0,798,3513,6243,1,0,477140511,123722892,477140622,123722985,
201,513244,0,800,799,4491,1,0,477150083,123730057,477150054,123730003,
202,513244,0,800,799,4491,2,0,477150083,123730057,477149616,123730088,
203,513244,0,800,5309,7127,1,0,477149633,123730124,477149616,123730088,
204,513244,0,815,819,4693,1,0,477161494,123743755,477161506,123743768,
205,513244,0,815,5181,7046,1,0,477161863,123744089,477161703,123743693,
206,513244,0,906,907,4530,1,0,477079317,123724791,477078881,123725100,
207,513244,0,906,1302,4996,1,0,477079399,123725124,477079291,123725162,
208,513244,0,908,907,4531,1,0,477077640,123722057,477077614,123722245,
209,513244,0,910,1308,6706,1,0,477077313,123727256,477077494,123727364,
210,513244,0,912,7668,9962,1,0,477092079,123735956,477092119,123735898,
211,513244,0,913,914,4533,1,0,477085902,123737755,477085874,123737722,
212,513244,0,914,3509,6239,1,0,477089052,123734156,477089023,123734155,
213,513244,0,916,1299,4999,1,0,477089584,123728956,477089526,123728990,
214,513244,0,916,915,9194,1,0,477089502,123728690,477089073,123728937,
215,513244,0,917,3957,6481,1,0,477079808,123734390,477079782,123734354,
216,513244,0,918,3968,9197,1,0,477083162,123730590,477083407,123730317,
217,513244,0,919,1300,5709,1,0,477086189,123727691,477086137,123727689,
218,513244,0,922,1301,4759,1,0,477082753,123726391,477082630,123726432,
219,513244,0,922,3961,6486,1,0,477082590,123726057,477082313,123726349,
220,513244,0,923,1874,5290,1,0,477099647,123740855,477099819,123740788,
221,513244,0,946,258,1693,1,0,477038289,123713791,477038378,123713938,
222,513244,0,946,1357,1694,1,0,477037799,123713524,477037752,123713096,
223,513244,0,949,260,5145,1,0,477042707,123711358,477042674,123711376,
224,513244,0,949,1854,5147,1,0,477042994,123710958,477043017,123710925,
225,513244,0,958,369,1679,1,0,477039394,123713157,477039502,123713255,
226,513244,0,958,1360,1696,1,0,477038944,123712924,477039019,123712637,
227,513244,0,969,968,1680,1,0,477016692,123702326,477016699,123702299,
228,513244,0,973,974,4552,1,0,477037144,123733922,477037047,123733862,
229,513244,0,978,3819,6421,1,0,477025812,123742588,477025844,123742592,
230,513244,0,978,4213,6626,1,0,477025607,123742554,477025524,123742528,
231,513244,0,980,3831,6435,1,0,477035425,123743688,477035196,123744172,
232,513244,0,1022,1023,4573,1,0,477173683,123822481,477174032,123822584,
233,513244,0,1030,7183,8562,1,0,477177938,123838346,477177989,123838118,
234,513244,0,1032,1031,1682,1,0,477125416,123777451,477125455,123777466,
235,513244,0,1050,3314,6133,1,0,477053177,123787417,477053155,123787242,
236,513244,0,1051,1940,5194,1,0,477053136,123784850,477053599,123784779,
237,513244,0,1057,1056,4584,1,0,477067822,123774318,477067376,123774091,
238,513244,0,1058,1059,4585,1,0,477058209,123771751,477058415,123771786,
239,513244,0,1062,4394,6711,1,0,477039351,123793916,477039387,123793716,
240,513244,0,1063,4702,3631,1,0,477039351,123791383,477039149,123791421,
241,513244,0,1063,275,4588,1,0,477039105,123791649,477039044,123791656,
242,513244,0,1069,1440,4859,1,0,477050436,123776218,477050407,123776208,
243,513244,0,1083,1076,4597,1,0,477047492,123765486,477047288,123765646,
244,513244,0,1087,3328,6143,1,0,477031946,123792749,477032269,123792789,
245,513244,0,1091,4484,6820,1,0,477016445,123766018,477016578,123766116,
246,513244,0,1095,1096,4601,1,0,477016280,123789616,477016313,123789821,
247,513244,0,1109,1084,4883,1,0,477017956,123805148,477017961,123805057,
248,513244,0,1110,4474,6808,1,0,477019388,123805282,477019327,123805062,
249,513244,0,1124,4556,3526,1,0,477041804,123799083,477041800,123799314,
250,513244,0,1124,3280,6099,1,0,477042050,123799283,477042115,123799385,
251,513244,0,1126,573,4896,1,0,477049250,123796583,477049312,123796567,
252,513244,0,1126,3423,6210,1,0,477048923,123796883,477048707,123796939,
253,513244,0,1128,4429,543,1,0,477035260,123799083,477035273,123799120,
254,513244,0,1130,1131,4615,1,0,477066675,123811882,477066754,123811957,
255,513244,0,1132,1133,4616,1,0,477069701,123811848,477069961,123811855,
256,513244,0,1150,1151,4626,1,0,477060702,123819947,477060612,123819955,
257,513244,0,1154,1151,4628,1,0,477057716,123820347,477057790,123820292,
258,513244,0,1169,1170,4636,1,0,477000653,123825345,477000669,123825380,
259,513244,0,1189,1631,5377,1,0,477032886,123848478,477032692,123848664,
260,513244,0,1190,4676,6925,1,0,477040331,123853810,477040318,123853800,
261,513244,0,1201,2170,2702,1,0,476995987,123883873,476995901,123883985,
262,513244,0,1202,2192,5366,1,0,477021350,123876241,477021347,123876193,
263,513244,0,1202,3757,6398,1,0,477020736,123876341,477020543,123876234,
264,513244,0,1206,1521,5360,1,0,477039471,123886040,477039498,123886047,
265,513244,0,1208,1209,4651,1,0,477039062,123883774,477039219,123883814,
266,513244,0,1213,1217,5361,1,0,477044256,123885574,477044255,123885548,
267,513244,0,1214,1213,7208,1,0,477040943,123881241,477040936,123881232,
268,513244,0,1215,1523,4963,1,0,477043234,123878175,477043235,123878188,
269,513244,0,1215,7604,9279,1,0,477043316,123878841,477043305,123878858,
270,513244,0,1217,1522,2711,1,0,477044583,123883240,477044662,123883279,
271,513244,0,1217,7610,9273,1,0,477044297,123883374,477044187,123883307,
272,513244,0,1226,3723,1877,1,0,477037547,123894573,477037528,123894598,
273,513244,0,1226,6937,8195,1,0,477037997,123894406,477038272,123894629,
274,513244,0,1227,3716,6385,1,0,477037916,123890674,477037904,123890674,
275,513244,0,1229,757,4661,1,0,477000324,123891406,477000106,123891669,
276,513244,0,1243,2225,2742,1,0,477010880,123814980,477010695,123814784,
277,513244,0,1298,1249,4757,1,0,477092039,123730823,477092093,123730783,
278,513244,0,1298,3509,6240,1,0,477091998,123731123,477092420,123730785,
279,513244,0,1299,916,4999,1,0,477088602,123729523,477088760,123729447,
280,513244,0,1299,3967,6491,1,0,477088643,123729856,477089073,123729543,
281,513244,0,1300,919,5709,1,0,477085289,123728256,477085411,123728178,
282,513244,0,1300,3968,6492,1,0,477085207,123728523,477085659,123728275,
283,513244,0,1301,922,4759,1,0,477081813,123726991,477081954,123726905,
284,513244,0,1301,1308,9196,1,0,477081813,123727257,477081762,123727231,
