,meshcode,zuflg,tnodeno,snodeno,slinkno,susno,stype,ichikeido,ichiido,signx,signy,geometry
285,513244,0,1302,910,2807,1,0,477078458,123725991,477078835,123725687,
286,513244,0,1302,906,4996,1,0,477078376,123725691,477078535,123725622,
287,513244,0,1304,912,4756,1,0,477088930,123739555,477088912,123739535,
288,513244,0,1304,1620,5693,1,0,477088848,123739789,477088728,123739701,
289,513244,0,1306,3972,6498,1,0,477092365,123741789,477092333,123741690,
290,513244,0,1308,3966,6490,1,0,477080135,123729156,477080092,123729190,
291,513244,0,1308,1301,9196,1,0,477080053,123728890,477080282,123728876,
292,513244,0,1309,3967,9195,1,0,477086148,123732390,477086235,123732274,
293,513244,0,1311,1309,4758,1,0,477082916,123736056,477083062,123736157,
294,513244,0,1312,3958,6482,1,0,477076863,123732556,477076813,123732554,
295,513244,0,1313,457,454,1,0,477118586,123735356,477118582,123735349,
296,513244,0,1313,5424,584,1,0,477118586,123735856,477118602,123735873,
297,513244,0,1315,5439,7178,1,0,477118831,123742255,477118562,123742338,
298,513244,0,1315,6067,7404,1,0,477118954,123741922,477118960,123741873,
299,513244,0,1322,4219,6634,1,0,477084225,123746121,477083682,123746604,
300,513244,0,1334,1040,4770,1,0,477078212,123750121,477078194,123749908,
301,513244,0,1334,1335,4771,1,0,477077966,123749854,477078194,123749887,
302,513244,0,1338,2363,5505,1,0,477041888,123744021,477041854,123744015,
303,513244,0,1339,7589,8926,1,0,477044424,123748420,477044377,123748393,
304,513244,0,1344,1343,5405,1,0,477034936,123715124,477034961,123715177,
305,513244,0,1346,944,4776,1,0,477031458,123712324,477031174,123712168,
306,513244,0,1346,1345,5520,1,0,477032113,123712424,477032470,123712549,
307,513244,0,1347,373,1695,1,0,477033177,123709958,477033089,123709693,
308,513244,0,1347,1357,1752,1,0,477033668,123709858,477033662,123709929,
309,513244,0,1348,372,1697,1,0,477033872,123709092,477033840,123708778,
310,513244,0,1348,1360,1753,1,0,477034322,123708958,477034561,123709131,
311,513244,0,1369,664,4800,1,0,477018082,123728155,477018104,123728131,
312,513244,0,1369,3896,6452,1,0,477017919,123728022,477017903,123728022,
313,513244,0,1370,2274,5437,1,0,477021191,123720523,477021252,123720366,
314,513244,0,1372,2250,2754,1,0,477026549,123738321,477026534,123738342,
315,513244,0,1392,2470,2838,1,0,477284495,123852315,477284718,123852164,
316,513244,0,1393,4271,6655,1,0,477284495,123849482,477284316,123849608,
317,513244,0,1394,1395,4820,1,0,477285968,123848515,477285620,123848698,
318,513244,0,1394,2469,5564,1,0,477285804,123848882,477285739,123848914,
319,513244,0,1396,395,4997,1,0,477287195,123848082,477287306,123848199,
320,513244,0,1397,394,4822,1,0,477288299,123847415,477288397,123847505,
321,513244,0,1398,2495,5563,1,0,477284413,123846948,477284099,123846856,
322,513244,0,1403,4034,6546,1,0,477221093,123803350,477220859,123803458,
323,513244,0,1404,1606,994,1,0,477164725,123819914,477164747,123819886,
324,513244,0,1408,1407,184,1,0,477183911,123816881,477183874,123816940,
325,513244,0,1408,1409,4827,1,0,477184237,123816981,477183893,123816948,
326,513244,0,1410,4091,6566,1,0,477175606,123815714,477175685,123815939,
327,513244,0,1419,3993,6519,1,0,477062954,123752887,477062922,123753006,
328,513244,0,1421,1432,5674,1,0,477066472,123779618,477066484,123779619,
329,513244,0,1423,1429,4841,1,0,477058535,123772485,477058722,123772274,
330,513244,0,1424,3339,7845,1,0,477057554,123771385,477057463,123771416,
331,513244,0,1426,1441,4860,1,0,477054814,123768119,477054707,123768175,
332,513244,0,1428,1941,5196,1,0,477053341,123783650,477053497,123783690,
333,513244,0,1430,1071,4843,1,0,477054814,123777151,477054891,123777177,
334,513244,0,1430,1054,4844,1,0,477055550,123777051,477055344,123777025,
335,513244,0,1439,7404,8981,1,0,477054568,123779585,477054548,123779619,
336,513244,0,1440,1069,4859,1,0,477051050,123775218,477050967,123775364,
337,513244,0,1440,3349,6165,1,0,477051009,123775018,477051056,123774888,
338,513244,0,1442,1930,5185,1,0,477046183,123773785,477046448,123773660,
339,513244,0,1443,1074,4864,1,0,477047205,123764452,477047332,123764488,
340,513244,0,1450,1453,4875,1,0,477021435,123770151,477021529,123770165,
341,513244,0,1451,2351,5487,1,0,477019021,123768085,477019273,123767858,
342,513244,0,1455,3432,6217,1,0,477010553,123791783,477010552,123791778,
343,513244,0,1459,2336,5478,1,0,477020656,123790449,477020734,123790678,
344,513244,0,1460,2334,2792,1,0,477022211,123790449,477022262,123790416,
345,513244,0,1460,7956,9982,1,0,477022538,123790749,477022584,123790536,
346,513244,0,1461,2333,2790,1,0,477019635,123790616,477019706,123790666,
347,513244,0,1465,1103,5392,1,0,476998568,123805681,476998685,123805840,
348,513244,0,1467,7553,9252,1,0,476993782,123807614,476993967,123807720,
349,513244,0,1489,4537,1265,1,0,477011125,123823545,477011106,123823622,
350,513244,0,1491,4651,6921,1,0,477019020,123829379,477019102,123829433,
351,513244,0,1509,2204,2729,1,0,477039308,123851043,477039320,123851043,
352,513244,0,1510,4675,3561,1,0,477041763,123857143,477041685,123857139,
353,513244,0,1518,2193,2716,1,0,477023395,123873308,477023414,123873323,
354,513244,0,1519,7396,8970,1,0,477038775,123881241,477038918,123881234,
355,513244,0,1521,1209,5358,1,0,477040412,123886107,477040413,123886094,
356,513244,0,1522,1217,2711,1,0,477045688,123883474,477045924,123883435,
357,513244,0,1544,3330,6147,1,0,477032151,123789649,477032438,123789656,
358,513244,0,1547,6660,7650,1,0,476991330,123732155,476991381,123732281,
359,513244,0,1547,8487,10752,1,0,476991043,123732122,476990962,123731980,
360,513244,0,1550,1551,4990,1,0,477126687,123674131,477126713,123674101,
361,513244,0,1556,3606,1159,1,0,477129099,123671199,477129084,123671205,
362,513244,0,1561,754,2700,1,0,476995742,123889706,476995457,123889798,
363,513244,0,1561,2170,2701,1,0,476995415,123889273,476995470,123889063,
364,513244,0,1562,566,5001,1,0,476997255,123890273,476997139,123890325,
365,513244,0,1563,756,2699,1,0,476998646,123890873,476998588,123891149,
366,513244,0,1575,5285,7118,1,0,477136338,123720592,477136311,123720437,
367,513244,0,1576,4881,6965,1,0,477051260,123624936,477051641,123625022,
368,513244,0,1579,3360,493,1,0,477016404,123756219,477016493,123756221,
369,513244,0,1588,6830,7959,1,0,477206368,123782918,477206329,123782915,
370,513244,0,1603,7341,8906,1,0,477180802,123822281,477180769,123822245,
371,513244,0,1610,776,1375,1,0,477149756,123722692,477150037,123722388,
372,513244,0,1618,1310,5708,1,0,477095433,123738189,477095323,123738130,
373,513244,0,1619,1310,2968,1,0,477094451,123738489,477094524,123738357,
374,513244,0,1620,1304,5693,1,0,477088193,123740355,477088503,123739982,
375,513244,0,1620,3970,6495,1,0,477087948,123740989,477087680,123741124,
376,513244,0,1629,1371,2766,1,0,477017387,123722790,477017423,123722759,
377,513244,0,1673,1672,5018,1,0,477087869,123655700,477087838,123655449,
378,513244,0,1675,2889,5880,1,0,477088155,123652566,477087936,123652577,
379,513244,0,1687,1686,5025,1,0,477094455,123647567,477094432,123647581,
380,513244,0,1691,1694,5029,1,0,477096459,123646001,477096268,123645898,
381,513244,0,1691,1713,5043,1,0,477096050,123646001,477096088,123645817,
382,513244,0,1693,1692,5028,1,0,477100059,123641802,477100102,123641803,
383,513244,0,1693,2154,5333,1,0,477099732,123641835,477099665,123641770,
384,513244,0,1696,1694,5032,1,0,477097523,123645001,477097658,123645117,
385,513244,0,1707,1708,5037,1,0,477089874,123643634,477089859,123643626,
386,513244,0,1708,2882,5859,1,0,477086397,123644034,477086302,123643745,
387,513244,0,1709,2860,5813,1,0,477085211,123639935,477085200,123639936,
388,513244,0,1709,2885,5866,1,0,477084925,123640168,477084881,123640170,
389,513244,0,1711,1710,5041,1,0,477089424,123640902,477089448,123640898,
390,513244,0,1711,3685,6365,1,0,477089833,123640735,477089965,123640688,
391,513244,0,1714,2154,5332,1,0,477100591,123640602,477100441,123640535,
392,513244,0,1714,2869,5838,1,0,477100877,123640602,477100966,123640652,
393,513244,0,1716,2859,5808,1,0,477088934,123636935,477088950,123636940,
394,513244,0,1717,1715,5811,1,0,477089056,123638302,477089077,123638260,
395,513244,0,1849,1366,5141,1,0,477012766,123700659,477012781,123700623,
396,513244,0,1849,3918,6462,1,0,477012398,123700893,477012379,123700960,
397,513244,0,1868,1870,5153,1,0,477146892,123719958,477146850,123719922,
398,513244,0,1869,5578,7229,1,0,477154583,123713526,477154565,123713519,
399,513244,0,1871,5275,7108,1,0,477155932,123722692,477156115,123722685,
400,513244,0,1900,1901,5479,1,0,477013907,123789749,477013954,123789575,
401,513244,0,1909,2358,5499,1,0,477052318,123756287,477052305,123756282,
402,513244,0,1917,1622,5688,1,0,477067822,123748454,477067653,123748458,
403,513244,0,1922,3991,6517,1,0,477069785,123764386,477069604,123764421,
404,513244,0,1932,2122,5313,1,0,477054977,123778385,477055048,123778399,
405,513244,0,1934,1939,5669,1,0,477061726,123779418,477061633,123779395,
406,513244,0,1934,2796,5678,1,0,477062094,123779351,477062237,123779374,
407,513244,0,1953,3292,3117,1,0,477069783,123807482,477069778,123807477,
408,513244,0,1953,1952,5213,1,0,477069292,123807648,477069192,123807642,
409,513244,0,1964,1966,5224,1,0,476998363,123829844,476998402,123829842,
410,513244,0,1964,4668,6924,1,0,476997790,123829344,476997759,123829323,
411,513244,0,1977,4466,6799,1,0,477047858,123838479,477047846,123838490,
412,513244,0,1978,1512,5230,1,0,477044503,123837679,477044272,123837645,
413,513244,0,1978,4467,6801,1,0,477045076,123837812,477045274,123837869,
414,513244,0,1985,2169,5352,1,0,476995455,123894538,476995267,123894486,
415,513244,0,2001,2000,5240,1,0,477061561,123849211,477061532,123849231,
416,513244,0,2001,2002,5241,1,0,477061888,123849378,477061936,123849519,
417,513244,0,2002,2001,5241,1,0,477063647,123854078,477064180,123854395,
418,513244,0,2003,2006,5244,1,0,477065611,123850611,477065570,123850554,
419,513244,0,2014,7426,9012,1,0,477056038,123850911,477055926,123850915,
420,513244,0,2023,2646,1801,1,0,477195201,123776218,477195251,123776081,
421,513244,0,2024,2646,1802,1,0,477197819,123772319,477197798,123772342,
422,513244,0,2025,2644,5608,1,0,477202604,123775818,477202521,123776037,
423,513244,0,2029,2030,5544,1,0,477288421,123851515,477288601,123851305,
424,513244,0,2030,2470,2837,1,0,477287194,123851948,477287069,123851807,
425,513244,0,2053,6357,7527,1,0,477397520,123713402,477397494,123713465,
426,513244,0,2068,5940,4172,1,0,477325527,123630209,477325686,123630300,
427,513244,0,2068,4310,5277,1,0,477324995,123630175,477325004,123630178,
428,513244,0,2081,7614,9256,1,0,477065285,123752887,477065290,123752871,
429,513244,0,2101,2857,5802,1,0,477088729,123635635,477088720,123635629,
430,513244,0,2117,3010,3024,1,0,477292103,123843583,477292074,123843550,
431,513244,0,2135,2070,1015,1,0,477288384,123626108,477288384,123626184,
432,513244,0,2165,3534,3181,1,0,477002900,123894405,477002896,123894412,
433,513244,0,2185,1523,2712,1,0,477045320,123880441,477045437,123880424,
434,513244,0,2219,2217,2739,1,0,476994476,123847876,476994700,123847646,
435,513244,0,2236,2330,2216,1,0,476997340,123808347,476997622,123808240,
436,513244,0,2237,1465,2747,1,0,476999181,123806814,476999151,123806727,
437,513244,0,2238,7069,8456,1,0,477000163,123798315,477000154,123798317,
438,513244,0,2261,3891,6451,1,0,477037839,123727523,477037792,123727559,
439,513244,0,2265,371,5418,1,0,477035999,123706292,477035821,123706643,
440,513244,0,2265,4352,6702,1,0,477036163,123705692,477036102,123705708,
441,513244,0,2273,3893,3306,1,0,477017223,123721356,477017227,123721359,
442,513244,0,2311,2310,2780,1,0,477009038,123830912,477009038,123830885,
443,513244,0,2318,2321,2786,1,0,477009938,123827945,477009943,123827920,
444,513244,0,2324,4479,3505,1,0,477013293,123822246,477013167,123822363,
445,513244,0,2329,3077,5982,1,0,477000122,123807447,477000166,123807507,
446,513244,0,2330,71,1770,1,0,476994436,123809381,476994370,123809445,
447,513244,0,2366,2369,1789,1,0,477074081,123741722,477073840,123741645,
448,513244,0,2367,2369,2804,1,0,477077190,123743755,477077075,123743673,
449,513244,0,2367,6691,7701,1,0,477077966,123744089,477077967,123744064,
450,513244,0,2368,2369,1790,1,0,477076331,123744022,477076316,123743955,
451,513244,0,2443,6739,7787,1,0,477289403,123846615,477289577,123846399,
452,513244,0,2470,1392,2838,1,0,477286336,123851282,477286589,123851069,
453,513244,0,2495,1398,5563,1,0,477282777,123847448,477282912,123847393,
454,513244,0,2501,1006,5578,1,0,477282736,123842948,477282844,123842846,
455,513244,0,2502,2501,5579,1,0,477282368,123842516,477282199,123842256,
456,513244,0,2556,2571,2237,1,0,477271897,123830416,477271916,123830405,
457,513244,0,2570,2572,2874,1,0,477269933,123829549,477269920,123829540,
458,513244,0,2802,3970,6494,1,0,477085821,123743655,477085482,123744066,
459,513244,0,2835,3674,3235,1,0,477139163,123643568,477139130,123643596,
460,513244,0,2839,2840,2978,1,0,477141699,123636169,477141690,123636212,
461,513244,0,2855,2856,5800,1,0,477088197,123633136,477088114,123633099,
462,513244,0,2860,1709,5813,1,0,477089261,123639602,477088923,123639485,
463,513244,0,2889,2890,5873,1,0,477084516,123651933,477084530,123651768,
464,513244,0,2896,2148,5884,1,0,477098914,123657766,477098894,123657825,
465,513244,0,2925,3673,3233,1,0,477138509,123646335,477138456,123646263,
466,513244,0,2928,2929,7590,1,0,477141413,123655367,477141446,123655343,
467,513244,0,2936,2948,3003,1,0,477131186,123670065,477131349,123670112,
468,513244,0,2952,2951,2285,1,0,477139776,123666033,477139484,123666160,
469,513244,0,2952,2955,3007,1,0,477140021,123665733,477140382,123665590,
470,513244,0,2953,2954,2286,1,0,477140103,123669199,477140431,123669191,
471,513244,0,2953,5582,4014,1,0,477140430,123669065,477140444,123669190,
472,513244,0,2999,2990,5941,1,0,477137648,123693029,477137689,123693218,
473,513244,0,3061,4304,6667,1,0,476994152,123736188,476994593,123736402,
474,513244,0,3071,3791,1171,1,0,477023685,123751953,477023696,123751951,
475,513244,0,3077,2329,5982,1,0,477000899,123808547,477000797,123808463,
476,513244,0,3078,4491,6826,1,0,477006789,123805947,477006786,123805983,
477,513244,0,3109,2371,2805,1,0,477080748,123742622,477080775,123742529,
478,513244,0,3190,2007,6055,1,0,477067000,123850178,477067163,123850567,
479,513244,0,3192,2078,6059,1,0,477062992,123848778,477062980,123848730,
480,513244,0,3193,3194,3061,1,0,477034399,123848444,477034393,123848451,
481,513244,0,3199,4606,6895,1,0,477024010,123839444,477023967,123839402,
482,513244,0,3201,1161,4633,1,0,477025564,123846078,477025705,123846105,
483,513244,0,3223,3224,3076,1,0,477062339,123817947,477062220,123817891,
484,513244,0,3226,3227,1840,1,0,477067124,123816848,477067060,123816743,
485,513244,0,3226,3228,1841,1,0,477067533,123817115,477067592,123817139,
486,513244,0,3232,4662,1287,1,0,477033704,123827513,477033689,123827515,
487,513244,0,3233,3234,3078,1,0,477051008,123819781,477051049,123819631,
488,513244,0,3250,3251,3090,1,0,477025360,123811847,477025351,123811837,
489,513244,0,3255,1167,3093,1,0,477032233,123810514,477032012,123810500,
490,513244,0,3255,1961,6093,1,0,477032437,123810414,477032210,123810369,
491,513244,0,3262,3265,3099,1,0,477043032,123810815,477042861,123810976,
492,513244,0,3276,3277,3108,1,0,477045282,123806448,477045272,123806504,
493,513244,0,3278,3282,3110,1,0,477039227,123799783,477039290,123799841,
494,513244,0,3323,4571,3532,1,0,477034033,123798416,477033892,123798449,
495,513244,0,3324,4572,1981,1,0,477036978,123797349,477037047,123797279,
496,513244,0,3340,3341,3140,1,0,477053750,123781784,477053775,123781795,
497,513244,0,3350,3352,3144,1,0,477039924,123771685,477040117,123771705,
498,513244,0,3351,3352,3145,1,0,477042501,123773118,477042546,123773381,
499,513244,0,3407,3406,6195,1,0,477021801,123838478,477021767,123838484,
500,513244,0,3484,5446,7181,1,0,477109300,123723924,477109188,123724083,
501,513244,0,3510,688,1149,1,0,477090974,123750088,477091018,123750111,
502,513244,0,3510,1413,6241,1,0,477090811,123749654,477090793,123749515,
503,513244,0,3525,2670,6252,1,0,477174665,123836280,477174685,123836292,
504,513244,0,3584,4238,3447,1,0,477029121,123902538,477029129,123902595,
505,513244,0,3593,2959,6308,1,0,477140348,123673199,477140143,123672899,
506,513244,0,3715,6946,8201,1,0,477038162,123883040,477038160,123882880,
507,513244,0,3730,3731,3254,1,0,477030594,123877141,477030495,123877253,
508,513244,0,3788,343,6407,1,0,476995827,123811680,476995813,123811646,
509,513244,0,3792,5508,2532,1,0,477023889,123750220,477023882,123750248,
510,513244,0,3858,8077,9975,1,0,477054733,123748688,477054721,123748681,
511,513244,0,3960,920,6484,1,0,477086271,123727157,477086089,123727237,
512,513244,0,4068,159,1200,1,0,477222607,123790085,477222569,123790121,
513,513244,0,4068,4073,1201,1,0,477222770,123789785,477222770,123789769,
514,513244,0,4187,765,208,1,0,477221826,123897308,477221800,123897315,
515,513244,0,4222,4223,1217,1,0,477135522,123652167,477135431,123652138,
516,513244,0,4301,29,3495,1,0,477150454,123612239,477150376,123612598,
517,513244,0,4308,875,4519,1,0,477343730,123622411,477343729,123622415,
518,513244,0,4308,5955,7361,1,0,477343526,123621944,477343531,123621880,
519,513244,0,4312,6273,7464,1,0,477307773,123645607,477307866,123645607,
520,513244,0,4326,7365,8927,1,0,477151842,123710794,477151918,123710693,
521,513244,0,4327,1866,1229,1,0,477141657,123710493,477141748,123710271,
522,513244,0,4385,4722,3585,1,0,477031004,123830679,477031023,123830790,
523,513244,0,4584,4583,544,1,0,477019718,123756152,477019687,123756167,
524,513244,0,4734,690,7819,1,0,477090032,123808948,477090009,123808909,
525,513244,0,4817,4818,3653,1,0,477019601,123616170,477019627,123616150,
526,513244,0,4822,33,2480,1,0,477055556,123614605,477055514,123614837,
527,513244,0,4825,4822,1308,1,0,477056579,123615304,477056519,123615273,
528,513244,0,4919,6636,7623,1,0,477114782,123722991,477114750,123722960,
529,513244,0,4922,4924,3689,1,0,477125498,123721492,477125477,123721332,
530,513244,0,4924,4921,7596,1,0,477121449,123719925,477121441,123719937,
531,513244,0,4925,6977,3690,1,0,477122227,123719192,477122242,123719186,
532,513244,0,4925,6977,3690,2,0,477122227,123719192,477122854,123719461,
533,513244,0,4957,7533,9257,1,0,477207472,123719460,477207587,123719509,
534,513244,0,4960,5054,3763,1,0,477190211,123728892,477190288,123728969,
535,513244,0,4974,4978,3715,1,0,477196632,123766619,477196769,123766689,
536,513244,0,4979,7951,10088,1,0,477197573,123778185,477198047,123778100,
537,513244,0,4981,3136,3717,1,0,477207554,123782985,477207561,123782997,
538,513244,0,5189,5047,2492,1,0,477186120,123743522,477186220,123743458,
539,513244,0,5234,5235,3852,1,0,477134989,123704360,477134947,123704319,
540,513244,0,5292,5290,3878,1,0,477135725,123722325,477135727,123722302,
541,513244,0,5330,116,3900,1,0,477128935,123732123,477129106,123732276,
542,513244,0,5378,4896,2017,1,0,477104965,123716425,477104881,123716533,
543,513244,0,5445,5446,7182,1,0,477109096,123724357,477109092,123724364,
544,513244,0,5499,5500,3970,1,0,477017428,123723723,477017656,123723712,
545,513244,0,5530,6439,4363,1,0,477435439,123738433,477435422,123738404,
546,513244,0,5695,6206,4297,1,0,477287075,123623908,477287089,123623897,
547,513244,0,5791,5793,4091,1,0,477298897,123636673,477298908,123636635,
548,513244,0,5851,5859,4125,1,0,477323686,123664838,477323474,123664838,
549,513244,0,6000,7869,9609,1,0,477105499,123662599,477105472,123662580,
550,513244,0,6011,7649,9648,1,0,477133885,123718858,477133868,123718876,
551,513244,0,6047,6515,4422,1,0,477127094,123719525,477127114,123719525,
552,513244,0,6361,6363,4389,1,1,477394124,123711535,477393927,123711200,
553,513244,0,6671,4668,7690,1,0,476996522,123827145,476996551,123827090,
554,513244,0,6683,2814,5712,1,0,477098747,123733190,477098697,123733189,
555,513244,0,6825,2026,5257,1,0,477204281,123781651,477204139,123781291,
556,513244,0,6900,4816,1303,1,0,477018169,123615004,477018351,123615052,
557,513244,0,7171,6706,8574,1,0,477004744,123819713,477004770,123819663,
558,513244,0,7216,1105,8693,1,0,476993946,123801681,476993944,123801641,
559,513244,0,7216,1105,8693,2,0,476993946,123801681,476993741,123801324,
560,513244,0,7726,3294,9878,1,0,477071051,123803383,477070859,123803496,
561,513244,0,7787,8121,10015,1,0,477011083,123866841,477011152,123866849,
562,513244,0,7952,2026,10165,1,0,477203995,123777385,477203841,123777401,
563,513244,0,8238,2229,10623,1,0,477002413,123812580,477002538,123812668,
564,513244,0,8253,8194,10118,1,0,477317997,123842183,477318046,123842139,
565,513244,0,8423,6713,7754,1,0,476993863,123815613,476993902,123815637,
566,513244,0,8423,7218,8638,1,0,476993781,123814813,476993857,123815138,
